"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Freeze damage severity - 0-9 Rating|CO_350:0005001","Growth stage - Zadoks|day 309|COMP:0000093","Pea freeze damage severity - 0-5 Rating|COMP:0000051","Pea growth stage - BBCH|day 309|COMP:0000094","Pea plant establishment - plants/ft2|COMP:0000052","Pea winter survival - percent|COMP:0000050","Plant establishment - plants/ft2|CO_350:0005124","Winter survival - percent|CO_350:0000170","notes","CU_2025_Ithaca_WOP_PLOT_Blaze"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703609","NF13-4173-4_4","","subplot","730731","CU_2025_Ithaca_WOP_PLOT_439_subplot_3","1","4","439","14","4","test","","","","","","","","","0","","15","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703609","NF13-4173-4_4","","plot","729959","CU_2025_Ithaca_WOP_PLOT_440","1","4","440","14","3","test","","101814","BLAZE","","5","1.3","3","1.3","","80","","70","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703609","NF13-4173-4_4","","subplot","730888","CU_2025_Ithaca_WOP_PLOT_440_subplot_1","1","4","440","14","3","test","","","","","","","","","5","","13","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703609","NF13-4173-4_4","","subplot","730889","CU_2025_Ithaca_WOP_PLOT_440_subplot_2","1","4","440","14","3","test","","","","","","","","","6","","17","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703609","NF13-4173-4_4","","subplot","730890","CU_2025_Ithaca_WOP_PLOT_440_subplot_3","1","4","440","14","3","test","","","","","","","","","19","","45","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703583","NC20-4402","","plot","730177","CU_2025_Ithaca_WOP_PLOT_441","1","4","441","14","2","test","","","","","9","1.3","5","","","0","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703583","NC20-4402","","subplot","730324","CU_2025_Ithaca_WOP_PLOT_441_subplot_1","1","4","441","14","2","test","","","","","","","","","0","","31","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703583","NC20-4402","","subplot","730325","CU_2025_Ithaca_WOP_PLOT_441_subplot_2","1","4","441","14","2","test","","","","","","","","","0","","28","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703583","NC20-4402","","subplot","730326","CU_2025_Ithaca_WOP_PLOT_441_subplot_3","1","4","441","14","2","test","","","","","","","","","0","","19","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703583","NC20-4402","","plot","730152","CU_2025_Ithaca_WOP_PLOT_442","1","4","442","14","1","test","","101814","BLAZE","","8","1.3","4","1.3","","80","","30","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703583","NC20-4402","","subplot","730435","CU_2025_Ithaca_WOP_PLOT_442_subplot_1","1","4","442","14","1","test","","","","","","","","","2","","15","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703583","NC20-4402","","subplot","730436","CU_2025_Ithaca_WOP_PLOT_442_subplot_2","1","4","442","14","1","test","","","","","","","","","13","","19","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703583","NC20-4402","","subplot","730437","CU_2025_Ithaca_WOP_PLOT_442_subplot_3","1","4","442","14","1","test","","","","","","","","","19","","42","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703599","NC21-6511","","plot","729986","CU_2025_Ithaca_WOP_PLOT_501","1","5","501","1","13","test","","","","","7","1.3","5","","","0","","20","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703599","NC21-6511","","subplot","730459","CU_2025_Ithaca_WOP_PLOT_501_subplot_1","1","5","501","1","13","test","","","","","","","","","0","","19","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703599","NC21-6511","","subplot","730460","CU_2025_Ithaca_WOP_PLOT_501_subplot_2","1","5","501","1","13","test","","","","","","","","","0","","40","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703599","NC21-6511","","subplot","730461","CU_2025_Ithaca_WOP_PLOT_501_subplot_3","1","5","501","1","13","test","","","","","","","","","0","","37","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703599","NC21-6511","","plot","730113","CU_2025_Ithaca_WOP_PLOT_502","1","5","502","1","14","test","","101814","BLAZE","","8","1.3","4","1.3","","40","","10","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703599","NC21-6511","","subplot","730360","CU_2025_Ithaca_WOP_PLOT_502_subplot_1","1","5","502","1","14","test","","","","","","","","","7","","27","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703599","NC21-6511","","subplot","730361","CU_2025_Ithaca_WOP_PLOT_502_subplot_2","1","5","502","1","14","test","","","","","","","","","3","","25","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703599","NC21-6511","","subplot","730362","CU_2025_Ithaca_WOP_PLOT_502_subplot_3","1","5","502","1","14","test","","","","","","","","","5","","23","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","701931","NC17-6440","","plot","730189","CU_2025_Ithaca_WOP_PLOT_503","1","5","503","1","15","test","","","","","8","1.3","5","","","0","","10","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","701931","NC17-6440","","subplot","730297","CU_2025_Ithaca_WOP_PLOT_503_subplot_1","1","5","503","1","15","test","","","","","","","","","0","","20","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","701931","NC17-6440","","subplot","730298","CU_2025_Ithaca_WOP_PLOT_503_subplot_2","1","5","503","1","15","test","","","","","","","","","0","","15","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","701931","NC17-6440","","subplot","730299","CU_2025_Ithaca_WOP_PLOT_503_subplot_3","1","5","503","1","15","test","","","","","","","","","0","","34","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","701931","NC17-6440","","plot","730257","CU_2025_Ithaca_WOP_PLOT_504","1","5","504","1","16","test","","101814","BLAZE","","7","1.3","3","1.3","","30","","20","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","701931","NC17-6440","","subplot","731182","CU_2025_Ithaca_WOP_PLOT_504_subplot_1","1","5","504","1","16","test","","","","","","","","","8","","31","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","701931","NC17-6440","","subplot","731183","CU_2025_Ithaca_WOP_PLOT_504_subplot_2","1","5","504","1","16","test","","","","","","","","","5","","17","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","701931","NC17-6440","","subplot","731184","CU_2025_Ithaca_WOP_PLOT_504_subplot_3","1","5","504","1","16","test","","","","","","","","","7","","13","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703574","LA17153SBSS-46-1","","plot","730070","CU_2025_Ithaca_WOP_PLOT_505","1","5","505","1","17","test","","","","","9","1.3","5","","","0","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703574","LA17153SBSS-46-1","","subplot","730855","CU_2025_Ithaca_WOP_PLOT_505_subplot_1","1","5","505","1","17","test","","","","","","","","","0","","12","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703574","LA17153SBSS-46-1","","subplot","730856","CU_2025_Ithaca_WOP_PLOT_505_subplot_2","1","5","505","1","17","test","","","","","","","","","0","","36","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703574","LA17153SBSS-46-1","","subplot","730857","CU_2025_Ithaca_WOP_PLOT_505_subplot_3","1","5","505","1","17","test","","","","","","","","","0","","35","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703574","LA17153SBSS-46-1","","plot","730150","CU_2025_Ithaca_WOP_PLOT_506","1","5","506","1","18","test","","101814","BLAZE","","9","1.3","3","1.3","","70","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703574","LA17153SBSS-46-1","","subplot","730945","CU_2025_Ithaca_WOP_PLOT_506_subplot_1","1","5","506","1","18","test","","","","","","","","","9","","29","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703574","LA17153SBSS-46-1","","subplot","730946","CU_2025_Ithaca_WOP_PLOT_506_subplot_2","1","5","506","1","18","test","","","","","","","","","10","","36","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703574","LA17153SBSS-46-1","","subplot","730947","CU_2025_Ithaca_WOP_PLOT_506_subplot_3","1","5","506","1","18","test","","","","","","","","","5","","30","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703594","NC21-6502","","plot","729940","CU_2025_Ithaca_WOP_PLOT_507","1","5","507","1","19","test","","","","","7","1.3","5","","","0","","20","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703594","NC21-6502","","subplot","730528","CU_2025_Ithaca_WOP_PLOT_507_subplot_1","1","5","507","1","19","test","","","","","","","","","0","","13","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703594","NC21-6502","","subplot","730529","CU_2025_Ithaca_WOP_PLOT_507_subplot_2","1","5","507","1","19","test","","","","","","","","","0","","23","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703594","NC21-6502","","subplot","730530","CU_2025_Ithaca_WOP_PLOT_507_subplot_3","1","5","507","1","19","test","","","","","","","","","0","","29","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703594","NC21-6502","","plot","730157","CU_2025_Ithaca_WOP_PLOT_508","1","5","508","1","20","test","","101814","BLAZE","","7","1.3","4","1.3","","60","","20","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703594","NC21-6502","","subplot","730861","CU_2025_Ithaca_WOP_PLOT_508_subplot_1","1","5","508","1","20","test","","","","","","","","","7","","26","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703594","NC21-6502","","subplot","730862","CU_2025_Ithaca_WOP_PLOT_508_subplot_2","1","5","508","1","20","test","","","","","","","","","5","","38","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703594","NC21-6502","","subplot","730863","CU_2025_Ithaca_WOP_PLOT_508_subplot_3","1","5","508","1","20","test","","","","","","","","","7","","24","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703561","NF12AS-108-4_1","","plot","730027","CU_2025_Ithaca_WOP_PLOT_509","1","5","509","1","21","test","","101814","BLAZE","","7","1.3","4","1.3","","30","","30","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703561","NF12AS-108-4_1","","subplot","730333","CU_2025_Ithaca_WOP_PLOT_509_subplot_1","1","5","509","1","21","test","","","","","","","","","6","","10","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703561","NF12AS-108-4_1","","subplot","730334","CU_2025_Ithaca_WOP_PLOT_509_subplot_2","1","5","509","1","21","test","","","","","","","","","4","","26","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703561","NF12AS-108-4_1","","subplot","730335","CU_2025_Ithaca_WOP_PLOT_509_subplot_3","1","5","509","1","21","test","","","","","","","","","12","","27","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703561","NF12AS-108-4_1","","plot","729954","CU_2025_Ithaca_WOP_PLOT_510","1","5","510","1","22","test","","","","","8","1.3","5","","","0","","10","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703561","NF12AS-108-4_1","","subplot","730321","CU_2025_Ithaca_WOP_PLOT_510_subplot_1","1","5","510","1","22","test","","","","","","","","","0","","30","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703561","NF12AS-108-4_1","","subplot","730322","CU_2025_Ithaca_WOP_PLOT_510_subplot_2","1","5","510","1","22","test","","","","","","","","","0","","22","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703561","NF12AS-108-4_1","","subplot","730323","CU_2025_Ithaca_WOP_PLOT_510_subplot_3","1","5","510","1","22","test","","","","","","","","","0","","24","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","95068","CAV3088","","plot","730187","CU_2025_Ithaca_WOP_PLOT_511","1","5","511","1","23","test","","101814","BLAZE","","9","1.3","4","1.3","","20","","10","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","95068","CAV3088","","subplot","730876","CU_2025_Ithaca_WOP_PLOT_511_subplot_1","1","5","511","1","23","test","","","","","","","","","2","","20","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","95068","CAV3088","","subplot","730877","CU_2025_Ithaca_WOP_PLOT_511_subplot_2","1","5","511","1","23","test","","","","","","","","","8","","37","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","95068","CAV3088","","subplot","730878","CU_2025_Ithaca_WOP_PLOT_511_subplot_3","1","5","511","1","23","test","","","","","","","","","14","","30","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703544","NF97405-1","","plot","730075","CU_2025_Ithaca_WOP_PLOT_512","1","5","512","1","24","test","","101814","BLAZE","","7","1.3","4","1.4","","60","","40","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703544","NF97405-1","","subplot","730777","CU_2025_Ithaca_WOP_PLOT_512_subplot_1","1","5","512","1","24","test","","","","","","","","","4","","19","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703544","NF97405-1","","subplot","730778","CU_2025_Ithaca_WOP_PLOT_512_subplot_2","1","5","512","1","24","test","","","","","","","","","11","","23","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703544","NF97405-1","","subplot","730779","CU_2025_Ithaca_WOP_PLOT_512_subplot_3","1","5","512","1","24","test","","","","","","","","","5","","17","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703544","NF97405-1","","plot","730055","CU_2025_Ithaca_WOP_PLOT_513","1","5","513","2","24","test","","","","","7","1.3","5","1.3","","0","","30","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703544","NF97405-1","","subplot","730852","CU_2025_Ithaca_WOP_PLOT_513_subplot_1","1","5","513","2","24","test","","","","","","","","","3","","34","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703544","NF97405-1","","subplot","730853","CU_2025_Ithaca_WOP_PLOT_513_subplot_2","1","5","513","2","24","test","","","","","","","","","1","","48","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703544","NF97405-1","","subplot","730854","CU_2025_Ithaca_WOP_PLOT_513_subplot_3","1","5","513","2","24","test","","","","","","","","","0","","13","","",""
