"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Freeze damage severity - 0-9 Rating|CO_350:0005001","Grain yield - g/m2|CO_350:0000260","Winter survival - percent|CO_350:0000170","notes","Cornell_WinterOatPeaIntercrop_2024_Ithaca_pea_genotype_Blaze"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703553","Gerard 227","Gerard227","subplot","716911","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_69_subplot_3","3","3","69","5","13","test","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","subplot","716231","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_6_subplot_1","2","2","6","1","6","test","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","subplot","716232","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_6_subplot_2","2","2","6","1","6","test","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","subplot","716233","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_6_subplot_3","2","2","6","1","6","test","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703553","Gerard 227","Gerard227","plot","703949","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_70","3","3","70","5","14","test","","","","","1","271.33115580769","100","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703553","Gerard 227","Gerard227","subplot","717251","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_70_subplot_1","3","3","70","5","14","test","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703553","Gerard 227","Gerard227","subplot","717252","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_70_subplot_2","3","3","70","5","14","test","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703553","Gerard 227","Gerard227","subplot","717253","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_70_subplot_3","3","3","70","5","14","test","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","plot","703887","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_97","4","4","97","7","13","test","","","","","3","311.620746403355","100","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","subplot","717254","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_97_subplot_1","4","4","97","7","13","test","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","subplot","717255","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_97_subplot_2","4","4","97","7","13","test","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","subplot","717256","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_97_subplot_3","4","4","97","7","13","test","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","plot","703713","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_98","4","4","98","7","14","test","","","","","3","304.497354497354","100","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","subplot","717221","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_98_subplot_1","4","4","98","7","14","test","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","subplot","717222","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_98_subplot_2","4","4","98","7","14","test","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703622","NC20-4452","","subplot","717223","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_98_subplot_3","4","4","98","7","14","test","","","","","","","","","1"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6798","CU_2025_Ithaca_WOF_HR","Headrow seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in plot increase.  Planted in two replicates with double rows in each.","RCBD","0.66","1","","","","2024-October-08","","171","Ithaca, NY - Snyder","89263","PI344818","24,FM314","plot","728794","CU_2025_Ithaca_WOF_HR_101","1","1","101","1","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6798","CU_2025_Ithaca_WOF_HR","Headrow seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in plot increase.  Planted in two replicates with double rows in each.","RCBD","0.66","1","","","","2024-October-08","","171","Ithaca, NY - Snyder","86731","WINTER_TURF|CIAV996","CI996","plot","728786","CU_2025_Ithaca_WOF_HR_103","1","1","103","2","2","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6798","CU_2025_Ithaca_WOF_HR","Headrow seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in plot increase.  Planted in two replicates with double rows in each.","RCBD","0.66","1","","","","2024-October-08","","171","Ithaca, NY - Snyder","85448","SEGER|PI306405","Seger,Seger I,Sejr,Sieger,Siegeshafer,Siegeshafer (Austria),Svalofs Seger,Victory,Voitto","plot","728781","CU_2025_Ithaca_WOF_HR_107","1","1","107","4","2","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6798","CU_2025_Ithaca_WOF_HR","Headrow seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in plot increase.  Planted in two replicates with double rows in each.","RCBD","0.66","1","","","","2024-October-08","","171","Ithaca, NY - Snyder","93659","PA8014-840","","plot","728778","CU_2025_Ithaca_WOF_HR_108","1","1","108","4","1","test","","","","","8","","6","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6798","CU_2025_Ithaca_WOF_HR","Headrow seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in plot increase.  Planted in two replicates with double rows in each.","RCBD","0.66","1","","","","2024-October-08","","171","Ithaca, NY - Snyder","92774","AWNLESS_CURLED","AWNL,Awnless Culred,Cornell No. 2","plot","728797","CU_2025_Ithaca_WOF_HR_113","1","1","113","7","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6798","CU_2025_Ithaca_WOF_HR","Headrow seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in plot increase.  Planted in two replicates with double rows in each.","RCBD","0.66","1","","","","2024-October-08","","171","Ithaca, NY - Snyder","89263","PI344818","24,FM314","plot","728772","CU_2025_Ithaca_WOF_HR_201","2","2","201","8","2","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6798","CU_2025_Ithaca_WOF_HR","Headrow seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in plot increase.  Planted in two replicates with double rows in each.","RCBD","0.66","1","","","","2024-October-08","","171","Ithaca, NY - Snyder","92774","AWNLESS_CURLED","AWNL,Awnless Culred,Cornell No. 2","plot","728795","CU_2025_Ithaca_WOF_HR_202","2","2","202","8","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6798","CU_2025_Ithaca_WOF_HR","Headrow seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in plot increase.  Planted in two replicates with double rows in each.","RCBD","0.66","1","","","","2024-October-08","","171","Ithaca, NY - Snyder","93659","PA8014-840","","plot","728774","CU_2025_Ithaca_WOF_HR_203","2","2","203","9","1","test","","","","","7","","21","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6798","CU_2025_Ithaca_WOF_HR","Headrow seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in plot increase.  Planted in two replicates with double rows in each.","RCBD","0.66","1","","","","2024-October-08","","171","Ithaca, NY - Snyder","85448","SEGER|PI306405","Seger,Seger I,Sejr,Sieger,Siegeshafer,Siegeshafer (Austria),Svalofs Seger,Victory,Voitto","plot","728790","CU_2025_Ithaca_WOF_HR_205","2","2","205","10","2","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6798","CU_2025_Ithaca_WOF_HR","Headrow seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in plot increase.  Planted in two replicates with double rows in each.","RCBD","0.66","1","","","","2024-October-08","","171","Ithaca, NY - Snyder","86731","WINTER_TURF|CIAV996","CI996","plot","728776","CU_2025_Ithaca_WOF_HR_208","2","2","208","11","2","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","93163","SEGETAL","","plot","728809","CU_2025_Ithaca_WOF_PLOT_104","1","1","104","4","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","93163","SEGETAL","","subplot","728851","CU_2025_Ithaca_WOF_PLOT_104_subplot_1","1","1","104","4","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","93163","SEGETAL","","subplot","728852","CU_2025_Ithaca_WOF_PLOT_104_subplot_2","1","1","104","4","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","93163","SEGETAL","","subplot","728853","CU_2025_Ithaca_WOF_PLOT_104_subplot_3","1","1","104","4","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","92789","CW559","","plot","728801","CU_2025_Ithaca_WOF_PLOT_106","1","1","106","6","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","92789","CW559","","subplot","728842","CU_2025_Ithaca_WOF_PLOT_106_subplot_1","1","1","106","6","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","92789","CW559","","subplot","728843","CU_2025_Ithaca_WOF_PLOT_106_subplot_2","1","1","106","6","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","92789","CW559","","subplot","728844","CU_2025_Ithaca_WOF_PLOT_106_subplot_3","1","1","106","6","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","93535","WESTFINNISCHER_SCHWARZ","","plot","728798","CU_2025_Ithaca_WOF_PLOT_110","1","1","110","10","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","93535","WESTFINNISCHER_SCHWARZ","","subplot","728827","CU_2025_Ithaca_WOF_PLOT_110_subplot_1","1","1","110","10","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","93535","WESTFINNISCHER_SCHWARZ","","subplot","728828","CU_2025_Ithaca_WOF_PLOT_110_subplot_2","1","1","110","10","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","93535","WESTFINNISCHER_SCHWARZ","","subplot","728829","CU_2025_Ithaca_WOF_PLOT_110_subplot_3","1","1","110","10","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","89330","TRISPERNIA|CIAV5100","CD3915,CI5100","plot","728805","CU_2025_Ithaca_WOF_PLOT_111","1","1","111","11","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","89330","TRISPERNIA|CIAV5100","CD3915,CI5100","subplot","728824","CU_2025_Ithaca_WOF_PLOT_111_subplot_1","1","1","111","11","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","89330","TRISPERNIA|CIAV5100","CD3915,CI5100","subplot","728825","CU_2025_Ithaca_WOF_PLOT_111_subplot_2","1","1","111","11","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6799","CU_2025_Ithaca_WOF_PLOT","Single plot seed increase of subset Winter Oat Founders.  Additional WOF accessions planted in Headrow increase.  Planted in one replicate.","CRD","1.26","","","","","2024-October-04","","171","Ithaca, NY - Snyder","89330","TRISPERNIA|CIAV5100","CD3915,CI5100","subplot","728826","CU_2025_Ithaca_WOF_PLOT_111_subplot_3","1","1","111","11","1","test","","","","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703569","NC20-4526","","plot","730134","CU_2025_Ithaca_WOP_PLOT_101","1","1","101","1","1","test","","101814","BLAZE","","6","","70","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703569","NC20-4526","","subplot","731017","CU_2025_Ithaca_WOP_PLOT_101_subplot_1","1","1","101","1","1","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703569","NC20-4526","","subplot","731018","CU_2025_Ithaca_WOP_PLOT_101_subplot_2","1","1","101","1","1","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703569","NC20-4526","","subplot","731019","CU_2025_Ithaca_WOP_PLOT_101_subplot_3","1","1","101","1","1","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703569","NC20-4526","","plot","729981","CU_2025_Ithaca_WOP_PLOT_102","1","1","102","1","2","test","","","","","7","","60","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703569","NC20-4526","","subplot","731200","CU_2025_Ithaca_WOP_PLOT_102_subplot_1","1","1","102","1","2","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703569","NC20-4526","","subplot","731201","CU_2025_Ithaca_WOP_PLOT_102_subplot_2","1","1","102","1","2","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703569","NC20-4526","","subplot","731202","CU_2025_Ithaca_WOP_PLOT_102_subplot_3","1","1","102","1","2","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703553","Gerard 227","Gerard227","plot","730219","CU_2025_Ithaca_WOP_PLOT_108","1","1","108","1","8","test","","101814","BLAZE","","7","","30","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703553","Gerard 227","Gerard227","subplot","730687","CU_2025_Ithaca_WOP_PLOT_108_subplot_1","1","1","108","1","8","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703553","Gerard 227","Gerard227","subplot","730688","CU_2025_Ithaca_WOP_PLOT_108_subplot_2","1","1","108","1","8","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703553","Gerard 227","Gerard227","subplot","730689","CU_2025_Ithaca_WOP_PLOT_108_subplot_3","1","1","108","1","8","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703553","Gerard 227","Gerard227","plot","730233","CU_2025_Ithaca_WOP_PLOT_109","1","1","109","1","9","test","","","","","8","","30","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703553","Gerard 227","Gerard227","subplot","731164","CU_2025_Ithaca_WOP_PLOT_109_subplot_1","1","1","109","1","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703553","Gerard 227","Gerard227","subplot","731165","CU_2025_Ithaca_WOP_PLOT_109_subplot_2","1","1","109","1","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","703553","Gerard 227","Gerard227","subplot","731166","CU_2025_Ithaca_WOP_PLOT_109_subplot_3","1","1","109","1","9","test","","","","","","","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","94590","AVE265_59","AVE26559,DEU001 51619,DEU001 51730,DEU001 51731,DEU001 51732,DEU001 51733,DEU001 51734,DEU001 51735,DEU001 51736,DEU001 51737,DEU001 51738,DEU001 51739,DEU001 51740,DEU001 51741,DEU001 51742,DEU001 51743,DEU001 51744,DEU001 51745,DEU001 51746,DEU001 51747,DEU001 51748,DEU001 51749,DEU001 51750,DEU001 51751,DEU001 51752,DEU001 51753,DEU001 51754,DEU001 51755,DEU001 51756,DEU001 51757,DEU001 51758,Deutscher Hafer","plot","729967","CU_2025_Ithaca_WOP_PLOT_112","1","1","112","1","12","test","","101814","BLAZE","","9","","0","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6801","CU_2025_Ithaca_WOP_PLOT","2025 winter oat pea intercrop trial located in Ithaca","MAD","1.26","","0.2772","","","2024-October-04","","171","Ithaca, NY - Snyder","94590","AVE265_59","AVE26559,DEU001 51619,DEU001 51730,DEU001 51731,DEU001 51732,DEU001 51733,DEU001 51734,DEU001 51735,DEU001 51736,DEU001 51737,DEU001 51738,DEU001 51739,DEU001 51740,DEU001 51741,DEU001 51742,DEU001 51743,DEU001 51744,DEU001 51745,DEU001 51746,DEU001 51747,DEU001 51748,DEU001 51749,DEU001 51750,DEU001 51751,DEU001 51752,DEU001 51753,DEU001 51754,DEU001 51755,DEU001 51756,DEU001 51757,DEU001 51758,Deutscher Hafer","subplot","730693","CU_2025_Ithaca_WOP_PLOT_112_subplot_1","1","1","112","1","12","test","","","","","","","","",""
