studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,intercropGermplasmDbId,intercropGermplasmName,germplasmEntryNumber,Crown rust severity (flag leaf) - percent|CO_350:0005029,Freeze damage severity - 0-9 Rating|CO_350:0005001,Grain weight - g|CO_350:0005123,Growth stage - Zadoks|day 330|COMP:0000095,Heading date - Julian day|CO_350:0000270,Winter stress severity - 0-9 Rating|CO_350:0005003,Winter survival - percent|CO_350:0000170,notes,CU_2025_Ithaca_SOAP_HR_SeedIncrease
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",97603,TX14OCS5182,,plot,729587,CU_2025_Ithaca_SOAP_HR_1159,1,1,1159,5,29,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728875,FLLA17119-74,,plot,729700,CU_2025_Ithaca_SOAP_HR_1160,1,1,1160,5,30,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101041,NC13-6584,,plot,729214,CU_2025_Ithaca_SOAP_HR_1161,1,1,1161,5,31,test,,,,,0.1,8,63.34,2,151,,7," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101547,NC14-1832,,plot,729588,CU_2025_Ithaca_SOAP_HR_1162,1,1,1162,5,32,test,,,,,10,9,12.39,2,154,,0," (Operator: pthyde123, Time: )",1
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",89936,LA08085SBSBS-48,,plot,729544,CU_2025_Ithaca_SOAP_HR_1163,1,1,1163,5,33,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101657,LA07017SBSB-30,,plot,729682,CU_2025_Ithaca_SOAP_HR_1164,1,1,1164,5,34,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101371,LA02065SBSBSBSB-88,,plot,729702,CU_2025_Ithaca_SOAP_HR_1165,1,1,1165,5,35,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728895,TX20CAS1024,,plot,729041,CU_2025_Ithaca_SOAP_HR_1166,1,1,1166,6,35,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",706085,FL13123-54,,plot,729868,CU_2025_Ithaca_SOAP_HR_1167,1,1,1167,6,34,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",85552,FL03146BSB-S1-B-S1,,plot,729133,CU_2025_Ithaca_SOAP_HR_1168,1,1,1168,6,33,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728907,LA17088SBSS-15-1,,plot,729303,CU_2025_Ithaca_SOAP_HR_1169,1,1,1169,6,32,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728979,FLLA17069-44,,plot,729395,CU_2025_Ithaca_SOAP_HR_1170,1,1,1170,6,31,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",102578,RODGERS,"NC88-1818,Rodgers,Rogers,ROGERS",plot,729876,CU_2025_Ithaca_SOAP_HR_1171,1,1,1171,6,30,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",729007,TX20CAS1070,,plot,729266,CU_2025_Ithaca_SOAP_HR_1172,1,1,1172,6,29,test,,,,,,8,,2,,,4," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728884,FLLA17030-18,,plot,729281,CU_2025_Ithaca_SOAP_HR_1173,1,1,1173,6,28,test,,,,,,8,,2,,,8," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",98845,TAMO405,"TAM_O-405,TAMO 405",plot,729369,CU_2025_Ithaca_SOAP_HR_1174,1,1,1174,6,27,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101379,TX14OCS5054,,plot,729397,CU_2025_Ithaca_SOAP_HR_1175,1,1,1175,6,26,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",97807,NC14-1686,,plot,729807,CU_2025_Ithaca_SOAP_HR_1176,1,1,1176,6,25,test,,,,,,7,,3,,,30," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728930,FLLA17152-42,,plot,729199,CU_2025_Ithaca_SOAP_HR_1177,1,1,1177,6,24,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",729023,FL13108-62,,plot,729727,CU_2025_Ithaca_SOAP_HR_1178,1,1,1178,6,23,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728862,SCLA17152SBS-1-1,,plot,729501,CU_2025_Ithaca_SOAP_HR_1179,1,1,1179,6,22,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728908,FLLA17032-41,,plot,729157,CU_2025_Ithaca_SOAP_HR_1180,1,1,1180,6,21,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",706093,LA15029SB-18-1-1,,plot,729642,CU_2025_Ithaca_SOAP_HR_1181,1,1,1181,6,20,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101084,LA08051SBSB-32,,plot,729042,CU_2025_Ithaca_SOAP_HR_1182,1,1,1182,6,19,test,,,,,,8,,3,,,8," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",703552,TX19CAS0058,,plot,729054,CU_2025_Ithaca_SOAP_HR_1183,1,1,1183,6,18,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",97978,TX14OCS5036,,plot,729147,CU_2025_Ithaca_SOAP_HR_1184,1,1,1184,6,17,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",706082,TX18OCS9135,,plot,729152,CU_2025_Ithaca_SOAP_HR_1185,1,1,1185,6,16,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",701946,FL12034-10,,plot,729592,CU_2025_Ithaca_SOAP_HR_1186,1,1,1186,6,15,test,,,,,,8,,3,,,3," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",97826,OZARK|POGI,"03C0701776,AR 102-5,Arkansas 102-5,Ozark,Ozark Oat",plot,729427,CU_2025_Ithaca_SOAP_HR_1187,1,1,1187,6,14,test,,,,,20,6,151.93,3,146,,35," (Operator: pthyde123, Time: )",1
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",99571,NC14-1514,,plot,729493,CU_2025_Ithaca_SOAP_HR_1188,1,1,1188,6,13,test,,,,,,8,,3,,,14," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101354,TX14OCS5014,,plot,729750,CU_2025_Ithaca_SOAP_HR_1189,1,1,1189,6,12,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",100105,LA08086SBSBS-34,,plot,729833,CU_2025_Ithaca_SOAP_HR_1190,1,1,1190,6,11,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",100771,LA08085BS-T1,,plot,729404,CU_2025_Ithaca_SOAP_HR_1191,1,1,1191,6,10,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101758,NC14-1605,,plot,729708,CU_2025_Ithaca_SOAP_HR_1192,1,1,1192,6,9,test,,,,,,8,,3,,,7," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",703573,TX18OCS9125,,plot,729753,CU_2025_Ithaca_SOAP_HR_1193,1,1,1193,6,8,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",99357,TAMO606,TAMO 606,plot,729853,CU_2025_Ithaca_SOAP_HR_1194,1,1,1194,6,7,test,,,,,,8,,3,,,6," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",85340,LA02012-S-B-139-S2-B-S2-B-S2,LA02012-S-B-139,plot,729828,CU_2025_Ithaca_SOAP_HR_1195,1,1,1195,6,6,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",729003,TX19CAS0055,,plot,729341,CU_2025_Ithaca_SOAP_HR_1196,1,1,1196,6,5,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",100132,NC12-3578,,plot,729668,CU_2025_Ithaca_SOAP_HR_1197,1,1,1197,6,4,test,,,,,10,7,96.61,3,146,,17," (Operator: pthyde123, Time: )",1
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728857,FLLA16102-41,,plot,729241,CU_2025_Ithaca_SOAP_HR_1198,1,1,1198,6,3,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",706092,NC20-4441,,plot,729079,CU_2025_Ithaca_SOAP_HR_1199,1,1,1199,7,3,test,,,,,,7,,3,,,12," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728957,LA17070SBSS-20-1,,plot,729915,CU_2025_Ithaca_SOAP_HR_1200,1,1,1200,7,4,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728911,FL13123-60,,plot,729429,CU_2025_Ithaca_SOAP_HR_1201,1,1,1201,7,5,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728860,LA17067SBSS-44-1,,plot,729789,CU_2025_Ithaca_SOAP_HR_1202,1,1,1202,7,6,test,,,,,,9,,4,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",89159,LA03018SBSBSB-65-S1,,plot,729780,CU_2025_Ithaca_SOAP_HR_1203,1,1,1203,7,7,test,,,,,,8,,3,,,6," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728919,TX19CAS0032,,plot,729939,CU_2025_Ithaca_SOAP_HR_1204,1,1,1204,7,8,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",100862,TX14OCS5018,,plot,729911,CU_2025_Ithaca_SOAP_HR_1205,1,1,1205,7,9,test,,,,,,8,,2,,,7," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",101756,FL99084-J2,,plot,729250,CU_2025_Ithaca_SOAP_HR_1206,1,1,1206,7,10,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728901,FL13057-4,,plot,729643,CU_2025_Ithaca_SOAP_HR_1207,1,1,1207,7,11,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",96729,FL11044-1,,plot,729328,CU_2025_Ithaca_SOAP_HR_1208,1,1,1208,7,12,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",97454,COKER716,"C 70-16 USA,C716,Coker 70-16,Coker 716,Coker716,NK-Coker 70-16,NK-Coker716",plot,729103,CU_2025_Ithaca_SOAP_HR_1209,1,1,1209,7,13,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",90002,TX09CS1112,,plot,729261,CU_2025_Ithaca_SOAP_HR_1210,1,1,1210,7,14,test,,,,,,8,,3,,,5," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728894,FLLA17055-63,,plot,729754,CU_2025_Ithaca_SOAP_HR_1211,1,1,1211,7,15,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728896,FLLA17031-71,,plot,729389,CU_2025_Ithaca_SOAP_HR_1212,1,1,1212,7,16,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728903,FLLA09015-U4,,plot,729405,CU_2025_Ithaca_SOAP_HR_1213,1,1,1213,7,17,test,,,,,,,,3,,,26," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728941,TX20CAS1006,,plot,729248,CU_2025_Ithaca_SOAP_HR_1214,1,1,1214,7,18,test,,,,,,9,,2,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",98815,TX14OCS5041,,plot,729259,CU_2025_Ithaca_SOAP_HR_1215,1,1,1215,7,19,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
2025,5055,Intercropping Cooperative,Oat breeding programs collaborating on oat intercropping trials,6800,CU_2025_Ithaca_SOAP_HR,Headrow trial of SOAP accessions.  Screening for winter hardiness.  Additional location in Kentucky.,RCBD,0.33,1,,,,2024-October-08,,171,"Ithaca, NY - Snyder",728932,FLLA17025-4,,plot,729935,CU_2025_Ithaca_SOAP_HR_1216,1,1,1216,7,20,test,,,,,,9,,3,,,0," (Operator: pthyde123, Time: )",
